id,office_id,name,numberofpeople,gender,alias,active,activeend,master,oldname,brain,encounter,named,memo,official,twitter,youtube,tiktok
2151,117,こうのきよし,1,1,,1989/1/1 0:00,,北野誠,やぶからボー（解散）,本人,,,,https://y19750922.amebaownd.com/,https://twitter.com/kiyoshi28,,
2152,147,コウメ太夫,1,1,,1995/1/1 0:00,,,JUMP‐2000（解散）,本人,,,,https://www.sma.co.jp/s/sma/artist/105?ima=0000#/news/0,https://twitter.com/dayukoume,https://www.youtube.com/channel/UC0-bl1zmCvGuOvHvhbC7bbw,https://www.tiktok.com/@MS4wLjABAAAAioQjJ7nE4QdIK737rv5cZKBuxJt_eKNq9SnniGj66KK96r9EYorfABPkxbsrTZBQ
2153,68,コージー冨田,1,1,,1995/1/1 0:00,,,,本人,,,,http://www.top-color.jp/?page_id=3,https://twitter.com/CozyTomita,https://www.youtube.com/channel/UCKS6L0wRsM_qxZ5aGUNB9QQ,
2154,53,ゴー☆ジャス,1,1,,2000/1/1 0:00,,,,本人,,,,https://www.sunmusic-gp.co.jp/talent/gorgeous/,https://twitter.com/_GameMarket_,https://www.youtube.com/user/gorgeousgamemarket,
2155,999,ゴージャス染谷,1,1,,,,,,本人,,,,http://www.wgwf.com/work/kousei/image-d/gorgeous-someya.pdf,,,
2156,85,GO!ヒロミ44',1,1,,1990/1/1 0:00,,,,本人,,,,https://note.com/hiromi44/n/nc23e63bae14c,https://twitter.com/gohiromi44,https://www.youtube.com/channel/UC32Vm24y1guDuiu1xp81MpQ,
2157,146,GO!皆川,1,1,,2005/1/1 0:00,,,カントリーロード（解散） ペペ（2013年11月 - 2016年9月）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=2655,https://twitter.com/go_minagawa,https://www.youtube.com/channel/UC-xoLmYyCRi6ekEo6G_VTzg,https://www.tiktok.com/@go_minagawa
2158,128,古賀シュウ,1,1,,1995/1/1 0:00,,,,本人,,,,https://www.ohtapro.co.jp/talent/kogashu.html,https://twitter.com/kogashyu,,
2159,125,小堺一機,1,1,,1977/1/1 0:00,,,コサキン（正式なコンビではない）,本人,,,,http://asaikikaku.co.jp/talent/profile/kosakaikazuki,https://twitter.com/kosakaiofficial,,
2160,152,古坂大魔王,1,1,,1991/1/1 0:00,,,底ぬけAIR-LINE（活動休止中）,本人,,,,https://avex.jp/kosaka/,https://twitter.com/kosaka_daimaou,https://www.youtube.com/channel/UCL8S1PoqqFcn6eWnv6PW7Lg,https://www.tiktok.com/@MS4wLjABAAAArz6HeAMh7_BS85dZA5ENhEQ3k7-UxRrSrwiHS0bBymhnv-4xmHGV_cdAgZA28anw
2161,158,ゴジーラ久山,1,1,,,,,,本人,,,,http://www.yokyo.net,https://twitter.com/gozealla980,,https://www.tiktok.com/@gozealla980
2162,53,小島よしお,1,1,,2001/1/1 0:00,,,,本人,,,,https://www.sunmusic-gp.co.jp/talent/kojima_yoshio/,https://twitter.com/yoshiopiiya,https://www.youtube.com/channel/UC-46-Tim9-pbw6BfG6bBnmA,https://www.tiktok.com/@yoshiopiya
2163,104,小杉まりも,1,1,,,,,,本人,,,,http://blog.livedoor.jp/kosugimarimo/,https://twitter.com/kosugimarimo,https://www.youtube.com/channel/UCAGtuSFqkvo8v1ZMjrSuzQQ,https://www.tiktok.com/@kosugimarimo
2164,85,小谷真理,1,1,,2013/1/1 0:00,,,Dandelion（解散） みわこたに（解散）,本人,,,,http://inherzone.org/,https://twitter.com/kotanimari,,
2165,146,こっこ,1,1,,,,Mr.ボールド,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=768,,,
2166,999,コッセこういち,1,1,,,,,,本人,,,,https://web.archive.org/web/20220110063418/http://domotokyo.com/actor-men/KouichiKosse,https://twitter.com/kosse_ko,,
2167,117,ゴッホ向井ブルー,1,1,,2010/1/1 0:00,,,,本人,,,,http://hfm.jp/tops/dj/gohho.html,https://twitter.com/goghmukaiblue,https://www.youtube.com/channel/UCVCwlzUys1Kfb69-XmaYvJA,
2168,999,こてっちゃん馬場,1,1,,,,ビートたけし,海千山千,本人,,,,https://ameblo.jp/sentoumeguri/,https://twitter.com/kotecchanbaba,https://www.youtube.com/channel/UCEWUHk4RrlEcjjnkZy2RiMg,
2169,146,後藤秀樹,1,1,,1991/1/1 0:00,,,シェイクダウン（1992年 - 2000年）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=742,https://twitter.com/hideki19720121,,
2170,108,寿一実,1,1,,1976/1/1 0:00,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=850,,,
2171,72,コトブキツカサ,1,1,,,,,ピテカンバブー,本人,,,,https://naturaleight.co.jp/kotobuki/,https://twitter.com/kotobukitsukasa,https://www.youtube.com/channel/UCS4gwcGe9CREfxPwtYLSZSQ,
2172,53,こにわ,1,1,,2004/10/1 0:00,,,ぼれろ（2004年10月 - 2012年12月）,本人,,,,https://www.sunmusic-gp.co.jp/talent/koniwa/,https://twitter.com/koniwayasumasa,https://www.youtube.com/user/koniwa2020,https://www.tiktok.com/@koniyasu
2173,146,ジュゴン,1,1,,,,,,本人,,,,https://www.m-1gp.com/combi/8640.html,,,
2174,53,小林アナ,1,2,,2008/1/1 0:00,,,,本人,,,,https://www.sunmusic-gp.co.jp/talent/kobayashiana/,https://twitter.com/genkobiribiri,https://www.youtube.com/channel/UCgHrrogLpn9u9-43auuEVAg,https://www.tiktok.com/@kobayashiana
2175,999,小林恵美,1,1,,,,,,本人,,,,https://ameblo.jp/emi-kobayashiemi/,https://twitter.com/emi_koba,,
2176,999,小林一恵,1,1,,,,,いちはる、キスキス・パンパン （※ともに解散）,本人,,,,http://www.kaleidoline.jp/teppen/comedians/02ka/05ko/kobayashi,,,
2177,85,こばやしけん太,1,1,,1997/1/1 0:00,,,きぐるみピエロ（1997年 - 2006年）,本人,,,,https://www.tcp-artist.com/introduction/405/,https://twitter.com/KOBAYASHI_KENTA,https://www.youtube.com/channel/UCbnire9IS0EN9aSllODa8Ag,
2178,999,小林幸子,1,1,,,,,,本人,,,,https://www.sachiko.co.jp/,https://twitter.com/Sachiko_5884,https://www.youtube.com/user/SachikoPromotion,
2179,999,小林まさひろ,1,1,,,,,,本人,,,,,,,
2180,104,仔羊エルマー,1,1,,2005/1/1 0:00,,,,本人,,,,https://ameblo.jp/erumer/,,,
2181,999,こ☆まいける,1,1,,,,,,本人,,,,https://web.archive.org/web/20090813121559/http://www.eightc.com/co-michael.html,,,
2182,75,こまつ,1,1,,2002/1/1 0:00,,,,本人,,,,http://www.komatsu-sound.com/,https://twitter.com/komatsu0330,https://www.youtube.com/channel/UCr7evK-hldKWETaQEtW4qqA,
2183,108,小米良啓太,1,1,,,,,夫婦円満,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=5793,,,
2184,108,小森園ひろし,1,1,,,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=5146,https://twitter.com/komorizono164,https://www.youtube.com/channel/UCYirPI6weUuKHlRtSRfW26g,https://www.tiktok.com/@komorizono
2185,108,小籔千豊,1,1,,1993/1/1 0:00,,,ビリジアン（1993年 - 2001年）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=663,https://twitter.com/Fortnite_ozisan,https://www.youtube.com/channel/UCXyDQaRrI9cwgIvNij1L46Q,https://www.tiktok.com/@MS4wLjABAAAABzn7T_mQT0GrE_csU2gAXIEWY7aGFeIFE-TWSHTXu5TXxDbK4gjtauirSMFladyx
2186,85,こやまきみこ,1,2,,,,,,本人,,,,http://dp50052380.lolipop.jp/art-hp/kimikimi/kimikimi.html,https://twitter.com/koyamakimiko,,
2187,122,コヤマ紀比古,1,1,,,,,,本人,,,,,,,
2188,85,コラアゲンはいごうまん,1,1,,1988/1/1 0:00,,オール巨人,,本人,,,,http://blog.livedoor.jp/bokuhoso/,https://twitter.com/collagen_haigo,https://www.youtube.com/channel/UC24Fw14X8qKZNR9OJN8NCnA,
2189,104,ゴリけん,1,1,,1998/4/1 0:00,,,,本人,,,,https://www.watanabepro.co.jp/mypage/80000001/,https://twitter.com/goriken1024,https://www.youtube.com/channel/UCQPUiwqyvlFPtD8ho4bYbBA,
2190,999,コレステくん,1,1,,,,,,本人,,,,https://ameblo.jp/choleste0124/,https://twitter.com/choleste,,
2191,164,コロッケ,1,1,,1980/8/1 0:00,,,,本人,,,,http://fine-stage.net/talent/croket/,https://twitter.com/korokkeofficial,https://www.youtube.com/channel/UC4z_5AgO-EFeRhdXrSim-Aw,https://www.tiktok.com/@korokoro56565
2192,128,小脇健次,1,1,,,,,,本人,,,,,,,
2193,999,こんせいそん,1,1,,1999/1/1 0:00,,,将軍サンディ（現在は解散）,本人,,,,https://web.archive.org/web/20201101045410/https://konseison.yokohama/,https://twitter.com/ks_25th,,
2194,999,ゴンゾー,1,1,,2003/1/1 0:00,,,,本人,,,,https://gonzogonzo.jimdofree.com/,https://twitter.com/GonzoTambourine,https://www.youtube.com/user/oshirinyan,
2195,129,コンタキンテ,1,1,,,,,男同志,本人,,,,https://ameblo.jp/yorotiku123,https://twitter.com/kontahan,,
2196,999,近藤岳登,1,1,,,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=5859,https://twitter.com/gakuto_kondo,,
2197,88,今野浩喜,1,1,,2008/1/1 0:00,,,,本人,,,,https://www.p-jinriki.com/talent/konnohiroki/,https://twitter.com/comnotwithiroki,,
2198,117,紺野ぶるま,1,1,,2010/1/1 0:00,,,,本人,,,,https://www.shochikugeino.co.jp/talents/konnobloomers/,https://twitter.com/burumakonno0930,https://www.youtube.com/channel/UCEPRlaYYphPdABPafxFcDxA,https://www.tiktok.com/@burumakonno
2199,146,コンバット満,1,1,,1990/1/1 0:00,,,,本人,,,,https://web.archive.org/web/20220219122322/https://profile.yoshimoto.co.jp/talent/detail?id=846,https://twitter.com/combatman326,https://www.youtube.com/channel/UCTT_MMtJLfs9Sc3ZzM6V-cg,
2200,128,サイクロンZ,1,1,,2005/1/1 0:00,,,エスカロップ（2001年 - 2005年）,本人,,,,https://www.ohtapro.co.jp/talent/cyclonez.html,https://twitter.com/cyclonezzzz,https://www.youtube.com/channel/UCIsjRmxu1TYx5fXvvfkgWww,https://www.tiktok.com/@cyclonezzzz
2201,104,THE石原,1,1,,1999/1/1 0:00,,堀内健、原田泰造,,本人,,,,https://ameblo.jp/theishihara/,https://twitter.com/theishihara07,,
2202,999,財津一郎,1,1,,,,,,本人,,,,https://www2.nhk.or.jp/archives/jinbutsu/detail.cgi?das_id=D0009070332_00000,,,
2203,108,斉藤紳士,1,1,,2007/1/1 0:00,,,ジャムファミリア,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=5824,https://twitter.com/saitousinsi,https://www.youtube.com/channel/UCgZoioFh7Zylsr8RkoBXmow,https://www.tiktok.com/@saitousinsi
2204,999,斉藤祐子,1,2,,,,,,本人,,,,https://www.81produce.co.jp/actor_search/index.php/item?id=208,,,
2205,999,斉藤ルミ子,1,1,,,,,,本人,,,,https://www.monomanerumiko.com/,https://twitter.com/rumiko28,https://www.youtube.com/channel/UCMQiswlBq0aGgRaNCjKeO_w,
2206,108,酒井藍,1,1,,2007/1/1 0:00,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=3356,https://twitter.com/sakaiai9,,
2207,91,堺すすむ,1,1,,,,,,本人,,,,http://www2s.biglobe.ne.jp/~nandeka/susumu/,https://twitter.com/susumu_nandeka,https://www.youtube.com/channel/UC4qaFKFFnWEz30fkcpWoLqQ,https://www.tiktok.com/@sakai_susumu
2208,67,酒井直斗,1,1,,,,,酒井・國土（解散）、第七学園演芸部,本人,,,,https://www.dokkanpro.com/talent-2/sakai/,https://twitter.com/sakainaoto,,https://www.tiktok.com/@sakainaoto
2209,108,坂田利夫,1,1,,1967/1/1 0:00,,,コメディNo.1（1967年 - 2009年）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=3002,,,
2210,999,坂本ちゃん,1,1,,1999/1/1 0:00,,,アルカリ三世（1999年 - 2002年）,本人,,,,http://asaikikaku.co.jp/talent/profile/sakamotochan,https://twitter.com/sakamotochan,https://www.youtube.com/channel/UCcS-8SVWxNVzpKx7q2fJyyg,
2211,114,Theかれー王,1,1,,,,,,本人,,,,https://t.co/SBOqSibhay,https://twitter.com/curry_oh,,
2212,108,佐久間一行,1,1,,1998/1/1 0:00,,,,本人,,,,https://sakumastaff.wixsite.com/sakumaofficialsite,https://twitter.com/sakuzari,https://www.youtube.com/channel/UCcJySXLBICOd1NlBktE5kOA,https://www.tiktok.com/@hitanihironori
2213,83,ザクマシンガン山田,1,1,,2010/1/1 0:00,,,ニュータイプ ザクマシンガン （※いずれも解散）,本人,,,,https://primecorp.co.jp/talent/yamada.html,https://twitter.com/zaku_yama,,
2214,59,SAKURAI,1,1,,1999/4/1 0:00,,,ギャンブラー ブリキの戦車 背水の人,本人,,,,https://www.sma.co.jp/s/sma/artist/563?ima=0000#/news/0,https://twitter.com/beetlebumsong2,https://www.youtube.com/channel/UCvAdlj-CEdcHHUMaGRGSwog,
2215,108,桜 稲垣早希,1,1,,2009/1/1 0:00,,,桜（2007年 - 2009年） ドラゴゲリオンZ（2014年 - 2020年）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=2885,https://twitter.com/InagakiGelion,https://www.youtube.com/channel/UCQkSmfjLdzcKA95jJwAYbSA,
2216,45,桜井ちひろ,1,1,,,,,,本人,,,,https://ameblo.jp/chihiro-sakurai/,https://twitter.com/chihhysakurai,,https://www.tiktok.com/@userchihirosakurai
2217,999,桜塚やっくん,1,1,,1999/1/1 0:00,2013/10/5 0:00,,あばれヌンチャク（1999年 - 2005年）,本人,,,,https://ameblo.jp/sakurazuka/,https://twitter.com/0924yakkun,,
2218,999,佐々木孫悟空,1,1,,,,,,本人,,,,https://ameblo.jp/songokuusasaki/,https://twitter.com/songokusasaki,https://www.youtube.com/channel/UCz-3rHIQk_QjU57Q5kyLvqg,https://www.tiktok.com/@sasakigoku
2219,999,佐々木直美,1,1,,,,,,本人,,,,https://ameblo.jp/s-setuko,,,
2220,999,ザ・シドニー,1,1,,2010/3/1 0:00,,,,本人,,,,https://profile.ameba.jp/ameba/laughunpeace,,,
2221,108,ZAZY,1,1,,2011/1/1 0:00,,,レッドイースタン（解散）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6504,https://twitter.com/ZAZY06,https://www.youtube.com/channel/UC4B8808RwZeLR5nR7GkodGg/featured,https://www.tiktok.com/@zazy06
2222,999,佐竹チョイナチョイナ,1,1,,,,,,本人,,,,,,,
2223,999,さちまる,1,2,,1999/1/1 0:00,,,ほっかいどんたっく（解散）など,本人,,,,https://entame-g.com/talent_post/%e3%81%95%e3%81%a1%e3%81%be%e3%82%8b%e3%80%82/,https://twitter.com/SACHI_MARUd,,
2224,45,サツマカワRPG,1,1,,2012/1/1 0:00,,,,本人,,,,https://www.kdashstage.jp/profile/archives/63,https://twitter.com/satsumakawaRPG,https://www.youtube.com/channel/UCdDl53KRpqt91kISaJBHu_w,https://www.tiktok.com/@kaiki_yesdongurirpg
2225,108,佐藤太一郎,1,1,,2005/1/1 0:00,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=787,https://twitter.com/satotaichiro,https://www.youtube.com/channel/UCi1r8XvGCqfdwG36TyCQR9Q,https://www.tiktok.com/@satotaichiro
2226,999,Wヤング,1,1,,,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=131,,,
2227,23,satomi,1,2,,2005/1/1 0:00,,,つぶつぶ（2002年 - 2005年）,本人,,,,https://web.archive.org/web/20180110054844/https://ammypark.co.jp/stm/,https://twitter.com/letssatomi,,
2228,53,さな,1,1,,,,,,本人,,,,https://www.sunmusic-gp.co.jp/talent/sana/,https://twitter.com/sanaeringi,,
2229,999,寒空はだか,1,1,,1991/1/1 0:00,,,,本人,,,,http://yukiyanagi.sakura.ne.jp//,,,
2230,999,鮫島幸恵,1,2,,,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=3623,https://twitter.com/ysmtsnkgk_ys,,
2231,95,沙羅,1,1,,,,,,本人,,,,http://com.horipro.co.jp/talent/sara/,https://twitter.com/Sarapikasmile,https://www.youtube.com/channel/UCy2eRhEhN4g3Xm_HV-VU3yg,https://www.tiktok.com/@sarapika128
2232,68,サワー沢口,1,1,,,,,,本人,,,,https://web.archive.org/web/20141123114025/http://s.maho.jp/homepage/072c92i588d886a1/,https://twitter.com/soursawaguchi,https://www.youtube.com/channel/UCT6QeUkS7GRrDs7hKyr_Q5Q,
2233,108,さんきゅう倉田,1,1,,2010/1/1 0:00,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=4286,https://twitter.com/thankyoukurata,https://www.youtube.com/channel/UC8RQeBtSz43IVx6WWbGpktA,
2234,999,三箇一稔,1,1,,,,,,本人,,,,http://parc-manther.com/,https://twitter.com/ParcManther_3,https://www.youtube.com/channel/UC-7xoZH-waZIgTqu5cca5qA,https://www.tiktok.com/@parcmanther
2235,104,サンシャイン池崎,1,1,,2005/1/1 0:00,,,ソニックブラザーズ（解散）,本人,,,,https://www.watanabepro.co.jp/mypage/40000114/,https://twitter.com/ikezaki_YEAH,https://www.youtube.com/channel/UCDampMTmVkf0D3rCvQP2R7A,https://www.tiktok.com/@fu_rai_ch
2236,999,三四六,1,1,,,,,,本人,,,,https://346web.jp/,https://twitter.com/m_sanshirou,https://www.youtube.com/channel/UC90TDu8V-6bkJ-iBj5Bp92A,
2237,108,三中元克,1,1,,2010/1/1 0:00,,,dボタン（2015年 - 2018年） スーパーヒーロー（2019年 - 2020年）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6575,https://twitter.com/3rrorampoline4,,
2238,108,三瓶,1,1,,2001/1/1 0:00,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=650,,,
2239,146,三本スゲユウタ,1,1,,2008/1/1 0:00,,,フルスロットル（解散）,本人,,,,,https://twitter.com/sanbongalaxy,,
2240,146,しあつ野郎,1,1,,,,,,本人,,,,,https://twitter.com/shiatsu_yaro,,
2241,53,Gたかし,1,1,,2005/1/1 0:00,,,,本人,,,,https://www.sunmusic-gp.co.jp/talent/g_takashi/,https://twitter.com/G__takashi,https://www.youtube.com/channel/UCJIxmx9fRapRLNjJ29jHjGw,https://www.tiktok.com/@g_takashi
2242,999,ジーニー堤,1,1,,,,,,本人,,,,https://entame-g.com/talent_post/%e3%82%b8%e3%83%bc%e3%83%8b%e3%83%bc%e5%a0%a4/,https://twitter.com/G2tsutsumi,,https://www.tiktok.com/@g2tsutsumi
2243,999,JP,1,1,,,,,,本人,,,,https://www.ken-on.co.jp/artists/jp/,https://twitter.com/jpmaesaka,https://www.youtube.com/channel/UCurh_0jKNXq5cOI2tE5K4mg,https://www.tiktok.com/@monomanejp
2244,999,ジェニーいとう,1,1,,1994/1/1 0:00,,,,本人,,,,http://www.stargate.cm/talent/jenny.html,https://twitter.com/jenny110world,,https://www.tiktok.com/@jenny.ito
2245,999,重政豊,1,1,,2008/1/1 0:00,,,,本人,,,,https://kaleidoline.jp/geinin-meikan/03sa/break_up/shigemasa_yutaka.htm,,,
2246,999,ジゴロー,1,1,,,,,,本人,,,,http://www.washiyapro.com/washiya-photo/monomane-smap-prof.pdf,https://twitter.com/monomane_smap,,
2247,85,宍戸ヴィシャス,1,1,,2004/1/1 0:00,,,,本人,,,,https://ameblo.jp/pikapika-heavenskichen,,,
2248,19,ジジ・ぶぅ,1,1,,,,,猫ジジ,本人,,,,http://wahahahompo.co.jp/member_profile/jijiboo.pdf,,,
2249,999,しのざき美知,1,1,,1984/1/1 0:00,,,,本人,,,,https://www.kinokoninaritai.com/,https://twitter.com/shinozakimichi,https://www.youtube.com/channel/UCitGTHVoOZxx5d5Zl1IEMcg,https://www.tiktok.com/@shinozakimichi
2250,85,篠塚満由美,1,1,,,,,,本人,,,,,,,
2251,999,篠原けんじ,1,1,,,,,,本人,,,,https://shinoken.work/,https://twitter.com/shinokenji,https://www.youtube.com/channel/UCGJCCPH-VXfel8vEWRne0oQ,
2252,999,しのぶｿゃん,1,2,,,,,,本人,,,,https://web.archive.org/web/20130117020228/http://www.jinseipro.com/talent/prof.php?id=43,,,
2253,19,柴田理恵,1,2,,1981/1/1 0:00,,,,本人,,,,http://wahahahompo.co.jp/member_profile/shibatarie.pdf,,,
2254,108,シベリア文太,1,1,,1986/1/1 0:00,,間寛平,越後屋 文太,本人,,芸風は観客を寒さのどん底に突き放すスベリ芸。あまりにウケないため、シベリア文太に再度改名した。,,https://profile.yoshimoto.co.jp/talent/detail?id=684,https://twitter.com/kakugarita,,
2255,85,シマウタ♪,1,1,,2008/1/1 0:00,,,,本人,,,,http://shima-uta.com/,https://twitter.com/shimautat,https://www.youtube.com/channel/UCu3YUsQ_dUYCGoiyogAGV3Q,
2256,146,島木譲二,1,1,,1980/1/1 0:00,2016/12/16 0:00,,,本人,,,,https://natalie.mu/owarai/artist/8272,,,
2257,999,島崎俊郎,1,1,,1978/1/1 0:00,,,,本人,,,,http://adamoch.run.buttobi.net/,https://twitter.com/adamoshimazaki,https://www.youtube.com/channel/UCr7xmsXos55a8D3Oeh5afQg,
2258,95,シマシマ,1,1,,2008/1/1 0:00,,,,本人,,,,https://web.archive.org/web/20090124232159/http://com.horipro.co.jp:80/profile/42shima.html,,,
2259,108,島田一の介,1,1,,1971/1/1 0:00,,島田洋介,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=669,https://twitter.com/itinosukezyama,,
2260,95,島田秀平,1,1,,1996/1/1 0:00,,菅野鈴子（手相）,号泣,本人,,,,http://com.horipro.co.jp/talent/shimada-syuhei/,https://twitter.com/shimada__shuhei,https://www.youtube.com/channel/UCr6Lhrp_ojKTcR_iHhTG-mg,https://www.tiktok.com/@shimadashuhei
2261,108,島田紳助,1,1,,1974/1/1 0:00,,島田洋之介・今喜多代,紳助・竜介（1977年 - 1985年）,本人,,,,https://www.nihonyakiniku-hasegawa.com/,,,
2262,108,島田珠代,1,2,,1988/1/1 0:00,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=736,https://twitter.com/shimada_tamayo7,https://www.youtube.com/channel/UCrhnJ05bBI1ytMsD-88DdTg,
2263,165,島田ひでとし,1,1,,,,,,本人,,,,http://www.washiyapro.com/washiya-photo/monomane-smap-prof.pdf,https://twitter.com/monomane_smap,,
2264,146,島田まさし,1,1,,,,島田紳助,まさし・裕士、D-GRIP,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=746,https://twitter.com/masashi_shimada,,
2265,108,ジミー大西,1,1,,1982/1/1 0:00,,ぼんちおさむ 明石家さんま,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=749,https://twitter.com/j_hideaki,https://www.youtube.com/channel/UCZRmd-8lanKIlaPITZw9bNQ,
2266,168,清水アキラ,1,1,,1975/1/1 0:00,,清水国明,,本人,,,,https://shimizuakira.com/,https://twitter.com/pxg_ws,https://www.youtube.com/channel/UCPVjKK6lt615ZMsFASv26JA,
2267,128,清水香苗,1,1,,,,,本日は晴天なり,本人,,,,,,,
2268,108,清水キョウイチ郎,1,1,,1988/1/1 0:00,,いかりや長介（ザ・ドリフターズ） 山根伸介（チャンバラトリオ）,ぴのっきを,本人,,,,,,,
2269,108,清水圭,1,1,,1984/1/1 0:00,,,清水圭・和泉修（1984年-1993年）,本人,,,,http://www.k432.net/,,,
2270,108,清水けんじ,1,1,,1998/1/1 0:00,,,フロントストーリー（1998年9月 - 2007年11月）,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=3245,https://twitter.com/shimiken716,https://www.youtube.com/channel/UCjMoiSz6cA70cmtxvLkQJcQ,
2271,999,清水忠史,1,1,,,,,,本人,,,,http://www.shimizu-tadashi.jp/,https://twitter.com/tadashishimizu,https://www.youtube.com/channel/UC72KTw1kXxesN556CXxI3bA,
2272,999,清水宏,1,1,,,,,,本人,,,,https://shimizuhiroshi.net/,https://twitter.com/engeki_shimizu,https://www.youtube.com/channel/UC8itJsRde_yT4VUd-RM77mw,
2273,999,清水ミチコ,1,1,,1983/1/1 0:00,,,,本人,,,,https://4325.net/,https://twitter.com/michikoshimizu,https://www.youtube.com/channel/UC43KSVyRxlUGDaL09wRjxLA,
2274,168,清水良太郎,1,1,,,,,,本人,,,,,,,
2275,148,〆さばアタル,1,1,,1989/1/1 0:00,,ビートたけし,,本人,,,,https://natalie.mu/owarai/artist/6277,https://twitter.com/shimesaba_a,,
2276,147,Jaaたけや,1,1,,2007/1/1 0:00,,,,本人,,,,https://sma-owarai.com/s/beachv/artist/n031?ima=0000&link=ROBO004,https://twitter.com/Jaatakeya,https://www.youtube.com/channel/UCdMZEEv_FmAvc8KybIVVmTw,
2277,999,社会人Z,1,1,,,,,,本人,,,,https://web.archive.org/web/20100502153517/http://www.twinkle-co.co.jp:80/profile/shakaijin.html,,,
2278,999,ジャスティス岩倉,1,1,,,,,,本人,,,,https://ameblo.jp/i-kenshin/,https://twitter.com/kenshiniwakura,https://www.youtube.com/channel/UCIzfZ5Gh_Pkk1joq2gUfmKA,https://www.tiktok.com/@justiceiwakura1
2279,147,しゃばぞう,1,1,,,,,しゃばぞう（現在はピンで活動）,本人,,,,https://neet-project.com/profile/syabazo/,https://twitter.com/shabazoudes,https://www.youtube.com/channel/UC0IDrVrP7rnoR4qDyHd3krg,
2280,28,シャバダバふじ,1,1,,2004/1/1 0:00,,,シャバダバ（現在は解散）,本人,,,,https://ameblo.jp/shabadaba-fuji,https://twitter.com/shabadaba_fuji,,
2281,108,じゃぴょん,1,1,,1994/1/1 0:00,,,,本人,,,,https://web.archive.org/web/20080207024842/http://japyon.laff.jp/,,,
2282,999,ジャンふじたに,1,1,,,,,,本人,,,,https://littlekiyomiya.com/,https://twitter.com/littlekiyomiya,,
2283,108,シューレスジョー,1,1,,,,,,本人,,,,https://profile.yoshimoto.co.jp/talent/detail?id=868,https://twitter.com/shoelessjoejoe,https://www.youtube.com/channel/UCFyDPPC7U_BnBC_KZcJpRlg,
2284,2,夙川アトム,1,1,,2012/1/1 0:00,,,,本人,,,,http://www.ash-d.info/syukugawa.html,,,
2285,125,しゅくはじめ,1,1,,2006/1/1 0:00,,,Rまにあ（1996年 - 2006年）,本人,,,,https://web.archive.org/web/20210518042256/http://asaikikaku.co.jp/talent/profile/shukuhajime,https://twitter.com/roccotsu_mania,https://www.youtube.com/channel/UCpVhc65WErOiIarQ6Ca7soA,
2286,999,じゅんいちダビッドソン,1,1,,1997/1/1 0:00,,,アルパチ（1997年 - 1999年） ミスマッチグルメ（2000年 - 2011年）,本人,,,,https://junichi-davidson.co.jp/,https://twitter.com/junich_davidson,https://www.youtube.com/channel/UCbPF3u7WJIBJoEGMpYcxnLg,https://www.tiktok.com/@junichicamptok
2287,125,じゅんご,1,1,,1996/1/1 0:00,,,キング the 100トン（解散） ガツン!!（解散）,本人,,,,http://asaikikaku.co.jp/talent/profile/jungo,https://twitter.com/jungooo,,
2288,146,しゅんしゅんクリニックP,1,1,,2011/1/1 0:00,,,フレミング（2011年 - 2016年）,本人,,,,https://shun-p.net/,https://twitter.com/fleming_miya,https://www.youtube.com/channel/UCbdwk05xDKDIP0fpgNYd1Jw,https://www.tiktok.com/@shunshuncp0702
2289,157,ジョーク東郷,1,1,,2009/1/1 0:00,,,侍ピーターパン（解散） 庵。（2005年 - 2009年6月）,本人,,,,http://www.kisara.jp/talent/joketogo/,https://twitter.com/golgo13geinin,,
2290,153,翔子,1,2,,,,,,本人,,,,http://www.attohome.net/publics/index/11//,https://twitter.com/shoko_otarock__,,
